,Month,GMT,ss,ni,rpi,spi,na,nx,oi,AQI
1254,1.5.14,6:00,2.677419355,115.7620968,26.47849462,25.38709677,141.1548387,207.8516129,29.06451613,207.8516129
1255,1.5.14,7:00,2.653225806,114.0645161,23.88709677,24.88709677,139.9387097,205.2225806,34.37903226,205.2225806
1256,1.5.14,8:00,2.568548388,112.8467742,21.62365592,24.64193548,139.1967742,203.5032258,39.56048388,203.5032258
1257,1.5.14,9:00,2.625,111.0241936,20.03763442,24.00967742,133.5903226,196.4387097,44.78629032,196.4387097
1258,1.5.14,10:00,2.282258065,107.9758065,18.93010753,23.46129032,124.0451613,184.4,48.16935484,184.4
1259,1.5.14,11:00,2.370967743,106.3991936,17.44086022,22.97419355,116.2451613,175.3903226,84.61693549,175.3903226
1260,1.5.14,12:00,2.330645161,106.5564516,17.80107527,22.97419355,114.1741936,173.4612903,87.59274194,173.4612903
1261,1.5.14,13:00,2.584677419,107.6008065,18.34946237,23.71612903,113.7129032,173.7387097,89.01612904,173.7387097
1262,1.5.14,14:00,2.399193549,109.358871,18.25268817,22.45806452,114.2516129,175.8774194,89.23387096,175.8774194
1263,1.5.14,15:00,2.048387096,109.3387097,18.8172043,22.00967742,110.6870968,172.2709677,88.51209678,172.2709677
1264,1.5.14,16:00,2.149193549,110.7822581,18.92473118,22.36129032,108.016129,170.7774194,86.79032258,170.7774194
1265,1.5.14,17:00,1.923387096,111.9274194,19.20430108,21.99354839,106.8064516,170.3967742,86.74596774,170.3967742
1266,1.5.14,18:00,1.846774194,110.7096774,19.83870968,21.94193548,127.75,158.8548387,84.97580645,158.8548387
1267,1.5.14,19:00,1.431451613,107.2258065,20.55913978,21.94516129,108.7943548,140.8677419,48.44354839,140.8677419
1268,1.5.14,20:00,1.217741935,107.3870968,22.88172043,22.62903226,108.7580645,140.9064516,43.40725806,140.9064516
1269,1.5.14,21:00,1.10483871,105.9637097,23.84946237,23.3483871,106.8508065,138.3193548,41.43145161,138.3193548
1270,1.5.14,22:00,1.036290323,103.8346774,25.62903225,23.88387097,102.3306452,132.9903226,39.12903226,132.9903226
1271,1.5.14,23:00,1.068548388,97.22580645,27.82795698,24.48387097,91.22177419,118.8774194,38.78629032,118.8774194
1272,1.6.14,0:00,2.595833334,87.47083334,18.68333333,19.18666667,47.5375,102.6666667,36.09583334,102.6666667
1273,1.6.14,1:00,2.354166666,83.10833334,18.77777778,18.49666667,37.9625,121.0625,35.40416666,121.0625
1274,1.6.14,2:00,2.083333334,46.6,18.60555555,19.00666667,36.55,115.6458333,33.47916666,115.6458333
1275,1.6.14,3:00,2.2125,49.42916666,19.19444445,19.02666667,82.75,132.175,28.05416666,132.175
1276,1.6.14,4:00,2.870833334,90.50833334,20.52222222,20.63666667,111.7125,129.77,22.375,129.77
1277,1.6.14,5:00,3.8375,104.7875,23.44444445,23.42,122.44,180.2666667,20.69166666,180.2666667
1278,1.6.14,6:00,4.679166666,113.2208333,24.02777778,24.64666667,146.2466667,210.8066667,23.47916666,210.8066667
1279,1.6.14,7:00,4.708333334,111.1125,21.82777778,24.53666667,142.1466667,205.0266667,28.04166666,205.0266667
1280,1.6.14,8:00,4.708333334,110.8666667,19.9,24.34,141.1833333,203.88,33.77916666,203.88
1281,1.6.14,9:00,4.5875,108.3041667,18.51666667,24.09,133.4866667,194.1266667,38.20833334,194.1266667
1282,1.6.14,10:00,4.358333334,106.4333333,18.21111112,23.44666667,123.4966667,182.64,40.96666666,182.64
1283,1.6.14,11:00,4.391666666,105.4458333,17.47777778,22.91666667,115.9133333,174.2766667,44.65,174.2766667
1284,1.6.14,12:00,5.15,105.9416667,17.48333333,22.66,109.5233333,168.2333333,47.82916666,168.2333333
1285,1.6.14,13:00,6.108333334,106.2666667,18.64444445,23.08666667,105.55,164.5366667,82.80833334,164.5366667
1286,1.6.14,14:00,4.954166666,107.7708333,18.03888888,22.56,103.0333333,163.2566667,84.59583334,163.2566667
1287,1.6.14,15:00,4.45,108.4708333,17.8,23.04333333,131.2041667,159.74,85.65833334,159.74
1288,1.6.14,16:00,4.1875,108.1125,17.87222222,22.33666667,126.3833333,155.5666667,85.71666666,155.5666667
1289,1.6.14,17:00,3.975,106.9541667,18.1,21.79333333,124.0333333,152.7866667,85.8375,152.7866667
1290,1.6.14,18:00,3.6375,104.25,18.37222222,22.01666667,112.1125,141.1,84.44166666,141.1
1291,1.6.14,19:00,3.395833334,98.53333334,18.77222222,21.24333333,96.84583334,124.2966667,49.44166666,124.2966667
1292,1.6.14,20:00,3.275,98.06666666,19.73888888,21.05666667,92.65833334,120.5766667,44.92083334,120.5766667
1293,1.6.14,21:00,2.9875,99.31666666,19.56111112,21.00666667,97.67916666,125.6,39.91666666,125.6
1294,1.6.14,22:00,2.8875,97.95,19.96666667,20.87,96.58333334,123.6333333,35.44583334,123.6333333
1295,1.6.14,23:00,2.645833334,93.50833334,19.53333333,19.89,87.76666666,113.03,33.87916666,113.03
1296,1.7.14,0:00,3.213709678,44.44758065,20.12365592,19.34193548,33.4233871,110.7056452,35.77419355,110.7056452
1297,1.7.14,1:00,3.072580645,41.56048388,19.46236558,18.87096774,27.83467743,101.8790323,34.99596774,101.8790323
1298,1.7.14,2:00,2.669354839,36.94758065,19.25806452,18.16451613,25.76209678,95.20967743,34.94354839,95.20967743
1299,1.7.14,3:00,2.987903226,37.40322581,19.23655913,17.88064516,33.38709677,103.2862903,33.11693549,103.2862903
1300,1.7.14,4:00,3.383064516,46.66129032,20.65591398,19.36129032,89.67741935,103.0741936,26.25403226,103.0741936
1301,1.7.14,5:00,4.254032258,93.0766129,23.32795698,22.15806452,127.2137097,144.2193548,21.44354839,144.2193548
1302,1.7.14,6:00,4.858870968,101.75,23.66666667,23.76129032,116.5387097,171.9258065,21.80241935,171.9258065
1303,1.7.14,7:00,5.088709678,101.5927419,22.47849462,23.85806452,115.2677419,170.5225806,24.83467743,170.5225806
1304,1.7.14,8:00,5.193548388,101.2741936,21.80645162,24.81612903,113.2193548,168.2322581,28.51612904,168.2322581
1305,1.7.14,9:00,5.076612904,100.9395161,21.03225807,24.20967742,108.5741936,163.3129032,33.44758065,163.3129032
1306,1.7.14,10:00,5.076612904,101.5846774,21.74731183,24.43225806,102.8419355,158.1290323,37.2016129,158.1290323
1307,1.7.14,11:00,5.100806451,103.2862903,21.6827957,24.83870968,100.2516129,156.9451613,42.01612904,156.9451613
1308,1.7.14,12:00,4.842741935,104.2903226,21.79569892,25.51935484,130.0766129,155.4806452,46.15725806,155.4806452
1309,1.7.14,13:00,4.915322581,105.8145161,22.43548387,25.53548387,126.8387097,154.1354839,49.27419355,154.1354839
1310,1.7.14,14:00,4.806451613,107,22.97311828,25.70322581,122.3991935,151.5,83.2016129,151.5
1311,1.7.14,15:00,4.693548388,107.891129,23.31182795,25.34193548,117.1169355,148,84.16935484,148
1312,1.7.14,16:00,4.629032258,107.733871,22.82795698,24.64193548,113.9556452,145.3709677,83.56854839,145.3709677
1313,1.7.14,17:00,4.342741935,107.0564516,22.44086022,23.68387097,111.2701613,142.6580645,82.75,142.6580645
1314,1.7.14,18:00,4.141129033,103.4153226,21.8172043,24.37096774,102.266129,132.5451613,48.84274194,132.5451613
1315,1.7.14,19:00,4.012096774,99.31451612,21.45698925,24.10967742,92.81048388,121.6677419,44.0766129,121.6677419
1316,1.7.14,20:00,3.705645161,94.19758065,21.73655913,23.16451613,84.50806451,110.9774194,40.47580645,110.9774194
1317,1.7.14,21:00,3.463709678,92.64919355,21.77419355,22.19677419,85.36290323,110.4129032,37.01209678,110.4129032
1318,1.7.14,22:00,3.431451613,89.78629033,21.49462365,21.46774194,49.77419355,105.6483871,35.74193549,105.6483871
1319,1.7.14,23:00,3.254032257,85.125,20.47849462,20.66129032,43.1733871,128.2983871,34.81048388,128.2983871
1320,1.8.14,0:00,2.649193549,42.29032258,14.77419355,16.21612903,34.01612904,109.4717742,38.7983871,109.4717742
1321,1.8.14,1:00,2.25,39.43145161,13.48924731,14.84193548,28.29032258,100.2258065,37.7983871,100.2258065
1322,1.8.14,2:00,2.274193549,35.49596774,13.65053764,14.32258065,26.84274194,94.85483871,36.9516129,94.85483871
1323,1.8.14,3:00,2.451612904,36.9233871,14.20967742,14.8,34.81048388,104.233871,33.89112904,104.233871
1324,1.8.14,4:00,2.983870968,45.55645161,15.24193548,15.92580645,89.88306451,102.3516129,27.39516129,102.3516129
1325,1.8.14,5:00,3.778225806,92.25,17.84408602,19.32903226,102.8064516,150.6129032,22.10080645,150.6129032
1326,1.8.14,6:00,4.512096774,99.31451612,18.20430108,21.30322581,123.7967742,177.2322581,22.58064516,177.2322581
1327,1.8.14,7:00,5.056451613,96.7016129,18.67204302,21.15806452,118.4,169.7193548,26.58870968,169.7193548
1328,1.8.14,8:00,4.766129033,93.90322581,16.24731183,21.03870968,111.7354839,160.8451613,31.44354839,160.8451613
1329,1.8.14,9:00,4.862903226,91.38709678,14.94086021,19.09032258,102.2290323,149.3290323,35.93951613,149.3290323
1330,1.8.14,10:00,4.435483871,90.31048388,14.6827957,18.72580645,127.7419355,142.4483871,39.35080645,142.4483871
1331,1.8.14,11:00,4.427419355,90.28629033,14.04301075,18.4516129,124.3145161,139.7032258,42.31451613,139.7032258
1332,1.8.14,12:00,4.318548388,90.76612904,14.92473118,18.99354839,120.8467742,137.2870968,44.75403226,137.2870968
1333,1.8.14,13:00,4.205645161,92.31451613,15.93548387,19.35483871,118.6169355,136.7290323,46.99193549,136.7290323
1334,1.8.14,14:00,4.245967742,94.12096774,16.01075269,18.58709677,117.0927419,137.0064516,47.61290323,137.0064516
1335,1.8.14,15:00,4.008064516,94.22580645,14.80107527,18.56774194,113.6330645,134.2741935,47.18548388,134.2741935
1336,1.8.14,16:00,3.899193549,95.00403226,16.16129032,18.68064516,112.0201613,133.6354839,46.33064516,133.6354839
1337,1.8.14,17:00,3.709677419,96.84274194,16.83333333,18.58709677,110.7701613,134.0806452,44.76209677,134.0806452
1338,1.8.14,18:00,3.568548388,98.05645161,17.28494623,19.22258065,107.6612903,132.5677419,41.49596774,132.5677419
1339,1.8.14,19:00,3.544354839,97.7983871,17.37096775,19.53870968,102.5927419,128.3129032,38.33064516,128.3129032
1340,1.8.14,20:00,3.463709678,98.15322581,18.71505377,20.1,101.7620968,127.9322581,34.02419355,127.9322581
1341,1.8.14,21:00,3.637096774,95.68548388,19.38709677,20.13870968,99.24193549,123.9516129,32.4516129,123.9516129
1342,1.8.14,22:00,3.306451613,90.60483871,17.84408602,18.95806452,89.90725806,112.3870968,32.36693549,112.3870968
1343,1.8.14,23:00,3.080645161,84.01612904,16.69892473,17.70967742,46.33467742,130.3225807,33.83870968,130.3225807
1344,1.9.14,0:00,4.366666666,92.34583334,45.56111112,33.46666667,87.72083334,111.8966667,25.50833334,111.8966667
1345,1.9.14,1:00,3.9,86.79166666,44.47777778,32.64666667,44.25416666,130.5875,25.2,130.5875
1346,1.9.14,2:00,3.491666666,83.02916666,43.20555555,31.76,44.25416666,127.2916667,24.34583334,127.2916667
1347,1.9.14,3:00,3.820833334,83.66666666,42.87222222,31.7,88.5625,105.74,21.95416666,105.74
1348,1.9.14,4:00,4.225,91.13333334,44.42777778,32.63,116.2291667,133.8566667,17.38333334,133.8566667
1349,1.9.14,5:00,5.575,106.1583333,47.65555555,36.12666667,136.7233333,195.6666667,12.06666667,195.6666667
1350,1.9.14,6:00,6.854166666,118.0375,48.13888888,39.51666667,180.84,249.2666667,10.50416667,249.2666667
1351,1.9.14,7:00,7.454166666,120.8541667,47.35555555,41.05333333,191.1566667,261.8333333,11.90416667,261.8333333
1352,1.9.14,8:00,7.6375,121.5291667,45.36666667,41.06333333,184.3833333,255.5733333,16.01666666,255.5733333
1353,1.9.14,9:00,8.366666666,119.6958333,42.05,39.63,165.77,235.53,21.92083334,235.53
1354,1.9.14,10:00,8.425,116.325,38.71666667,37.45666667,144.0666667,211.0766667,27.63333334,211.0766667
1355,1.9.14,11:00,8.583333334,115.2708333,36.58888888,35.94,133.7466667,199.92,32.6,199.92
1356,1.9.14,12:00,8.5875,114.5416667,34.27222222,34.29666667,125.9066667,191.51,37.00416666,191.51
1357,1.9.14,13:00,8.604166666,114.8541667,33.68888888,33.59333333,118.06,183.9366667,41.17916666,183.9366667
1358,1.9.14,14:00,8.633333334,116.575,33.58888888,32.6,115.5933333,182.87,43.51666666,182.87
1359,1.9.14,15:00,8.625,120.2083333,32.56666667,32.35333333,116.3666667,186.5033333,42.70416666,186.5033333
1360,1.9.14,16:00,9.125,122.4541667,35.21111112,32.97666667,112.48,184.4133333,40.10833334,184.4133333
1361,1.9.14,17:00,9.941666666,126.3041667,36.43333333,33.48333333,111.7733333,186.7866667,35.32083334,186.7866667
1362,1.9.14,18:00,8.583333334,130.45,40.55,35.26666667,111.8733333,190.22,28.20833334,190.22
1363,1.9.14,19:00,7.820833334,126.475,45.77777778,37.49666667,103.4466667,178.6566667,24.54583334,178.6566667
1364,1.9.14,20:00,7.170833334,119.5416667,48.30555555,38.33333333,126.6916667,164.9966667,23.50416666,164.9966667
1365,1.9.14,21:00,5.866666666,114.4625,49.20555555,37.92666667,124.6541667,159.3033333,22.5375,159.3033333
1366,1.9.14,22:00,5.191666666,108.7791667,48.11111112,36.70666667,117.2625,148.8266667,23.54166666,148.8266667
1367,1.9.14,23:00,4.6,101.75,45.86666667,34.88333333,103.5208333,132.24,24.3125,132.24
1368,1.10.14,0:00,3.596774194,48.78225806,17.92473118,17.73225806,95.45564516,109.3258065,28.73387096,109.3258065
1369,1.10.14,1:00,3.35483871,43.625,17.57526882,16.96451613,82.72177419,126.3467742,29.9516129,126.3467742
1370,1.10.14,2:00,3.310483871,38.44354839,16.95698925,16.40322581,42.91935484,113.8790323,31.48387096,113.8790323
1371,1.10.14,3:00,3.387096774,38.30645161,16.30107527,16.30322581,47.08467743,117.9274194,30.71774194,117.9274194
1372,1.10.14,4:00,3.495967742,45.80645161,18.02150538,17.37096774,103.7540323,113.6645161,26.90322581,113.6645161
1373,1.10.14,5:00,4.866935484,96.18548388,20.67741935,20.27419355,125.3806452,176.316129,19.91532258,176.316129
1374,1.10.14,6:00,5.512096774,113.108871,23.38709677,23.96774194,177.5806452,242.0387097,15.08467742,242.0387097
1375,1.10.14,7:00,5.794354839,119.391129,24.49462365,25.2516129,197.3064516,266.8483871,14.26612904,266.8483871
1376,1.10.14,8:00,5.85,118.0120968,24.18817205,25.89354839,191.1193548,259.5387097,18.21370968,259.5387097
1377,1.10.14,9:00,5.3625,112.3225806,21.26344087,25.80645161,168.0548387,231.9258065,23.22983871,231.9258065
1378,1.10.14,10:00,5.045833334,107.6370968,21.5,25.78387097,148.2548387,208.4032258,27.46370968,208.4032258
1379,1.10.14,11:00,4.866935484,104.6129032,19.67204302,24.64193548,137.3032258,194.9741935,30.49596774,194.9741935
1380,1.10.14,12:00,4.758064516,104.875,19.10752688,24.01290323,134.6129032,192.5096774,32.0483871,192.5096774
1381,1.10.14,13:00,4.612903226,106.2620968,20.46236558,23.85483871,133.9,192.9258065,33.19758065,192.9258065
1382,1.10.14,14:00,4.544354839,108.1491936,20.02150538,23.53225806,133.6870968,194.1935484,32.85483871,194.1935484
1383,1.10.14,15:00,4.330645161,111.1008065,19.94086022,23.66129032,136.8612903,199.7516129,30.98387096,199.7516129
1384,1.10.14,16:00,4.245967742,117.4072581,22.05376343,24.37741935,142.2967742,210.2548387,26.66129033,210.2548387
1385,1.10.14,17:00,4.318548388,122.8669355,23.9516129,24.83870968,148.2612903,220.5548387,21.11290323,220.5548387
1386,1.10.14,18:00,4.161290323,121.3790323,25.30645162,25.85483871,141.2032258,212.3064516,19.30241935,212.3064516
1387,1.10.14,19:00,3.963709678,113.5,25.9032258,25.64193548,123.8258065,188.616129,20.25806451,188.616129
1388,1.10.14,20:00,4.10483871,105.8991936,25.47849462,24.22258065,109.1935484,167.9096774,21.11290323,167.9096774
1389,1.10.14,21:00,4.040322581,100.6330645,24.5860215,23.13548387,102.2709677,156.7774194,22.93951613,156.7774194
1390,1.10.14,22:00,4.169354839,95.64112904,22.4516129,21.45483871,128.3790323,147.2193548,24.78629033,147.2193548
1391,1.10.14,23:00,3.725806451,89.78225806,20.55913978,19.50645161,113.5,130.6290323,26.42741935,130.6290323
1392,1.11.14,0:00,3.663793104,96.72413793,34.2816092,27.21724138,126.2896552,177.8275862,18.78017241,177.8275862
1393,1.11.14,1:00,3.586206896,91.33189655,32.87356322,25.50344828,105.4413793,152.5137931,19.97844827,152.5137931
1394,1.11.14,2:00,2.913793104,84.98706896,31.27586207,24.06206897,123.1724138,134.5344828,20.73706896,134.5344828
1395,1.11.14,3:00,2.913793104,49.75,29.51724138,22.78965517,116.9181035,127.3413793,21.09482759,127.3413793
1396,1.11.14,4:00,2.995689655,83.30603449,28.5229885,22.16206897,124.3793104,134.137931,19.97413793,134.137931
1397,1.11.14,5:00,3.75862069,91.79310345,29.12643678,23.13448276,118.9931035,166.4137931,16.44396551,166.4137931
1398,1.11.14,6:00,5.129310345,109.25,31.3678161,26.10689655,175.7827586,237.1896552,12.69827586,237.1896552
1399,1.11.14,7:00,5.581896551,121.3232759,34.25287357,28.67241379,225.4965517,296.5413793,11.26724138,296.5413793
1400,1.11.14,8:00,6.150862069,125.0258621,35.46551723,30.68275862,244.1068966,315.1321839,12.2887931,315.1321839
1401,1.11.14,9:00,6.25,124.8836207,34.92528735,31.94827586,236.1275862,308.3505747,14.15086207,308.3505747
1402,1.11.14,10:00,5.435344828,121.7413793,33.91954023,31.95862069,214.4551724,285.8,16.5387931,285.8
1403,1.11.14,11:00,4.995689655,119.362069,31.31609195,31.07586207,196.9655172,266.437931,19.0387931,266.437931
1404,1.11.14,12:00,4.668103449,118.4698276,30.3045977,30.8862069,183.9206897,252.6793103,20.51724138,252.6793103
1405,1.11.14,13:00,4.612068965,119.25,29.27586207,30.35862069,179.4034483,248.8103448,21.54741379,248.8103448
1406,1.11.14,14:00,4.413793104,120.9353448,28.1321839,29.96896552,180.1517241,250.8655172,21.15517241,250.8655172
1407,1.11.14,15:00,4.474137931,126.4612069,30.63793103,30.58965517,188.3896552,263.5310345,17.62931035,263.5310345
1408,1.11.14,16:00,4.831896551,101.0793103,33.03448277,31.7,203.6896552,284.7551724,13.375,284.7551724
1409,1.11.14,17:00,4.943965518,102.8724138,35.62643678,32.35517241,208.6241379,291.4689655,10.96551724,291.4689655
1410,1.11.14,18:00,4.629310345,101.6551724,38.00574713,32.65862069,205.1931034,286.837931,10.72413793,286.837931
1411,1.11.14,19:00,4.784482759,130.1293104,40.66666667,33.9862069,194.3862069,272.4482759,10.70689655,272.4482759
1412,1.11.14,20:00,4.693965518,121.2025862,43.09195402,34.25172414,172.9655172,243.9172414,11.76724138,243.9172414
1413,1.11.14,21:00,4.469827586,114.1465517,42.03448277,33.20689655,159.2310345,224.5413793,13.1637931,224.5413793
1414,1.11.14,22:00,4.215517241,109.1724138,39.10344828,31.38965517,150.2034483,211.5448276,13.89224138,211.5448276
1415,1.11.14,23:00,3.806034483,104.0474138,36.59770115,29.10689655,140.1586207,197.4137931,15.89224138,197.4137931
1416,1.12.14,0:00,3.080645161,90.13709678,21.6344086,19.31290323,125.6451613,140.6290323,33.67741935,140.6290323
1417,1.12.14,1:00,2.858870968,49.1733871,19.41935483,17.61290323,98.875,112.5354839,37.52822581,112.5354839
1418,1.12.14,2:00,2.411290323,40.50806451,18.23655913,16.13548387,47.84274194,120.8548387,39.33870968,120.8548387
1419,1.12.14,3:00,2.189516129,37.60887096,16.56451613,15.3483871,44.48387096,114.5967742,40.84274194,114.5967742
1420,1.12.14,4:00,2.366935484,39.12096774,16.58064516,14.97096774,49.66532258,121.2741936,40.24596774,121.2741936
1421,1.12.14,5:00,2.850806451,47.63306451,16.87634408,15.56774194,105.6733871,116.6516129,35.70967743,116.6516129
1422,1.12.14,6:00,4.213709678,98.5766129,18.77419355,17.96774194,119.9870968,172.8258065,29.27016129,172.8258065
1423,1.12.14,7:00,4.584677419,114.0524194,21.17204302,19.71935484,160.0677419,225.2677419,23.73387096,225.2677419
1424,1.12.14,8:00,5.512096774,120.4233871,22.1344086,21.5,179.8096774,250.1354839,21.58870967,250.1354839
1425,1.12.14,9:00,5.681451613,121.7016129,22.48387097,22.82580645,184.516129,255.8645161,22.43951612,255.8645161
1426,1.12.14,10:00,5.342741935,121.0604839,22.12365592,23.98709677,174.8225806,245.6483871,24.77822581,245.6483871
1427,1.12.14,11:00,5.060483871,119.391129,22.30107527,25.6483871,164.9129032,234.3548387,26.9233871,234.3548387
1428,1.12.14,12:00,4.810483871,116.6129032,21.29032258,26.66451613,150.9806452,218.2645161,28.74596774,218.2645161
1429,1.12.14,13:00,4.375,115.2177419,20.0860215,26.53870968,142.5483871,208.6870968,29.70564516,208.6870968
1430,1.12.14,14:00,4.209677419,116.8064516,20.45698925,26.09677419,143.4419355,210.8580645,27.49596774,210.8580645
1431,1.12.14,15:00,4.447580645,124.2016129,22.04301075,26.06774194,155.7032258,229.0387097,23.42741935,229.0387097
1432,1.12.14,16:00,4.512096774,130.6209677,24.05376343,26.90322581,166.3516129,244.8354839,21.04032258,244.8354839
1433,1.12.14,17:00,4.60483871,130.766129,25.59139785,27.17419355,166.4483871,245.0451613,20.31854839,245.0451613
1434,1.12.14,18:00,4.415322581,128.2580645,26.68817205,27.07096774,166.8903226,243.4967742,21.13306451,243.4967742
1435,1.12.14,19:00,4.326612904,123.4959677,27.42473118,26.95806452,154.4967742,227.2967742,21.85483871,227.2967742
1436,1.12.14,20:00,3.919354839,114.6532258,26.84946237,25.81290323,134.7096774,200.4354839,24.34677419,200.4354839
1437,1.12.14,21:00,3.915322581,107.7298387,26.80645162,24.33870968,121.1,181.2774194,26.52822581,181.2774194
1438,1.12.14,22:00,3.475806451,103.3306452,25.86021505,23.0516129,116.8612903,173.5193548,28.74596774,173.5193548
1439,1.12.14,23:00,3.112903226,97.36290323,23.62903225,21.53548387,106.6096774,158.4935484,31.05645161,158.4935484
1440,1.1.15,0:00,4.60483871,91.82258065,22.22580645,20.47096774,120.5040323,137.8548387,37.29435484,137.8548387
1441,1.1.15,1:00,4.197580645,86.68548388,20.1344086,18.64193548,101.1169355,118.2548387,40.52419355,118.2548387
1442,1.1.15,2:00,3.850806451,44.71370968,18.87096775,17.27419355,86.83870967,131.5483871,42.9233871,131.5483871
1443,1.1.15,3:00,3.495967742,42.51209678,17.40860215,16.47419355,85.34274194,127.858871,43.70967743,127.858871
1444,1.1.15,4:00,3.850806451,45.43145161,16.91935483,16.18064516,95.17741935,106.4935484,42.23790323,106.4935484
1445,1.1.15,5:00,4.504032258,87.6733871,17.7311828,17.12580645,121.9556452,135.7032258,37.43548388,135.7032258
1446,1.1.15,6:00,5.737903226,109.1895161,19.39247312,19.56129032,142.4612903,203.8,28.40322581,203.8
1447,1.1.15,7:00,6.370967742,126.0483871,21.43010753,21.37741935,188.0709677,262.8967742,23.40725806,262.8967742
1448,1.1.15,8:00,6.995967742,102.0354839,23.7204301,23.47741935,213.0258065,295.0258065,20.51209678,295.0258065
1449,1.1.15,9:00,7.935483871,101.9967742,24.94086022,26.3516129,213.6903226,295.6741935,21.31854839,295.6741935
1450,1.1.15,10:00,7.169354839,127.0806452,24.65591398,27.47096774,184.5870968,260.2322581,24.85887096,260.2322581
1451,1.1.15,11:00,6.427419355,120.2379032,23.9139785,30.00967742,162.5451613,232.7451613,27.77822581,232.7451613
1452,1.1.15,12:00,6.028225806,116.7217742,23.46236558,31.14516129,146.5774194,213.9419355,29.16532257,213.9419355
1453,1.1.15,13:00,5.435483871,114.4959677,22.24731183,30.38064516,135.616129,201.2290323,30.56451612,201.2290323
1454,1.1.15,14:00,5.713709678,114.6854839,21.65053763,29.21290323,130.5258065,196.2806452,30.75,196.2806452
1455,1.1.15,15:00,5.701612904,119.9516129,22.36021505,28.67741935,135.5451613,205.5064516,27.98387096,205.5064516
1456,1.1.15,16:00,5.173387096,125.9919355,23.4516129,28.1483871,140.8193548,215.6032258,23.52016129,215.6032258
1457,1.1.15,17:00,5.431451613,131.8104839,24.2795699,27.86774194,149.2064516,228.6483871,21.17741935,228.6483871
1458,1.1.15,18:00,5.193548388,100.1903226,26.01075268,28.01935484,151.3129032,231.4903226,20.00403226,231.4903226
1459,1.1.15,19:00,5.056451613,126.2943548,27.19892473,27.84516129,137.4354839,212.5,22.375,212.5
1460,1.1.15,20:00,4.891129033,115.8387097,26.38172043,26.75806452,114.9870968,181.6419355,25.88306451,181.6419355
1461,1.1.15,21:00,4.814516129,109.3991936,25.65053763,25.03548387,108.2612903,169.7741935,28.4516129,169.7741935
1462,1.1.15,22:00,4.681451613,105.7741936,24.46236558,23.82580645,108.2225807,166.8387097,30.33467743,166.8387097
1463,1.1.15,23:00,4.733870968,99.23790323,22.81182795,21.88387097,131.3669355,152.4903226,33.30645161,152.4903226
1464,1.2.15,0:00,6.839285714,96.34375,26.72619048,24.2,114.2276786,136.4714286,30.62053571,136.4714286
1465,1.2.15,1:00,6.602678571,89.75892858,25.83928572,22.31785714,92.01339286,113.4142857,33.75892858,113.4142857
1466,1.2.15,2:00,5.96875,83.41517858,25.13690477,20.65357143,48.13392858,131.5669643,35.71875,131.5669643
1467,1.2.15,3:00,5.857142858,47.39285714,24.92261905,20.42142857,44.71428571,124.6339286,37.05803571,124.6339286
1468,1.2.15,4:00,5.959821429,49.14732143,24.75,20.44285714,83.44196429,100.0821429,35.13839286,100.0821429
1469,1.2.15,5:00,6.602678571,91.55357143,25.07738095,21.36428571,109.6696429,128.975,29.13392858,128.975
1470,1.2.15,6:00,8.017857143,114.1741071,26.48809523,24.11785714,139.6071429,204.925,20.02678571,204.925
1471,1.2.15,7:00,8.508928571,130.7366071,28.30952382,26.51785714,188.7821429,267.3535714,16,267.3535714
1472,1.2.15,8:00,8.910714286,132.2946429,28.67857143,28.15357143,196.7214286,276.5607143,16.97767858,276.5607143
1473,1.2.15,9:00,8.808035714,126.9464286,27.23214285,30.28214286,187.375,262.9357143,22.29464286,262.9357143
1474,1.2.15,10:00,7.790178571,118.7544643,25.30952382,32.43214286,159.5642857,228.5821429,28.51785714,228.5821429
1475,1.2.15,11:00,7.651785714,114.5267857,24.00595238,33.85,147.4285714,213.0535714,31.96428571,213.0535714
1476,1.2.15,12:00,7.669642857,113.7946429,23.89880952,34.62142857,142.6071429,207.6321429,32.74553571,207.6321429
1477,1.2.15,13:00,7.59375,114.4419643,23.17261905,33.33928571,139.6785714,205.2142857,33.125,205.2142857
1478,1.2.15,14:00,7.6875,115.8258929,23.30952382,32.675,139.425,206.0678571,32.07589286,206.0678571
1479,1.2.15,15:00,7.816964286,120.1964286,23.60119048,32.31785714,141.3571429,211.5107143,30.78571429,211.5107143
1480,1.2.15,16:00,7.6875,125.6919643,24.26785715,30.79285714,144.7,219.2464286,28.18303571,219.2464286
1481,1.2.15,17:00,7.933035714,132.0535714,25.31547618,30.67142857,150.45,230.0892857,25.04464286,230.0892857
1482,1.2.15,18:00,8.013392858,103.1857143,27.82738095,31.53214286,165.075,248.2714286,21.91964286,248.2714286
1483,1.2.15,19:00,7.709821429,100.4535714,29.63095238,31.65,154.4214286,234.8714286,22.57142858,234.8714286
1484,1.2.15,20:00,7.839285714,126.5357143,30.54761905,30.75714286,136.4535714,211.6821429,23.60714286,211.6821429
1485,1.2.15,21:00,7.401785714,119.9598214,30.0297619,29.11071429,124.8285714,194.7857143,24.41517858,194.7857143
1486,1.2.15,22:00,7.290178571,115.2723214,29.13095238,27.65,120.0428571,186.2642857,25.3125,186.2642857
1487,1.2.15,23:00,7.058035714,107.5089286,28.38690477,26.02857143,103.8035714,163.8357143,27.50892858,163.8357143
