Month,GMT,RNXO,RO3,RPM25,RSO2
1.4.16,11:00,151.28,1734,11.01666667,6.176666667
1.12.13,05:00,103.9903226,1196,11.11935484,2.570967742
1.1.12,03:00,71.96774194,1176,14.01935484,1.690322581
1.7.11,08:00,145.3032258,932,13.11612903,3.4
1.3.15,22:00,126.5548387,919,21.77741935,2.583870968
1.5.13,02:00,63.15806452,1679,13.92580645,2.812903226
1.9.13,17:00,192.1233333,480,16.67333333,2.91
1.5.15,20:00,98.11290323,1752,12.07096774,2.809677419
1.4.13,08:00,163.9,1765,19.6,3.193333333
1.8.12,11:00,139.016129,1436,15.12580645,2.832258065
1.6.12,11:00,132.0466667,1705,12.12333333,2.43
1.8.18,11:00,103.3903226,918,7.241935484,2.022580645
1.9.17,15:00,133.89,1161,10.72333333,1.763333333
1.1.15,02:00,79.23870968,1474,11.32258065,3.080645161
1.12.11,13:00,161.4935484,938,9.022580645,3.838709677
1.8.18,04:00,70.56129032,102,7.319354839,1.948387097
1.4.10,14:00,116.8533333,1894,16.69333333,5.22
1.12.12,07:00,204,639,12.60967742,4.148387097
1.10.16,07:00,242.6032258,1931,16.74516129,6.512903226
1.12.11,02:00,57.43870968,1558,7.874193548,1.938709677
1.2.10,06:00,151.3428571,529,19.3,4.428571429
1.11.11,13:00,206.2933333,157,24.90333333,4.176666667
1.3.14,09:00,226.4741935,627,25.5,4.629032258
1.8.17,20:00,103.0290323,684,11.38064516,0.051612903
1.12.17,10:00,179.6032258,482,9.751612903,5.812903226
1.9.11,13:00,141.21,1466,12.44666667,2.553333333
1.5.12,20:00,102.3516129,1742,18.18064516,2.448387097
1.9.14,23:00,112.24,439,27.52,3.68
1.1.11,11:00,162.2258065,527,17.49032258,3.832258065
1.10.16,03:00,83.78064516,158,13.90645161,3.641935484
1.8.10,04:00,78.23225806,477,10.66129032,2.709677419
1.4.13,00:00,70.60333333,1834,16.61,1.486666667
1.11.16,17:00,269.5233333,22,16.1,6.756666667
1.3.10,21:00,106.4258065,927,15.96129032,2.95483871
1.9.18,02:00,60.35666667,732,9.46,-0.326666667
1.10.15,06:00,223.283871,1949,19.02903226,0.856
1.4.13,19:00,116,1809,16.66,2.14
1.5.18,16:00,101.183871,1915,15.88064516,1.6
1.4.15,19:00,129.5966667,1358,15.82666667,0.626666667
1.7.11,14:00,125.3129032,1804,12.62580645,2.619354839
1.10.12,18:00,175.5387097,186,17.28064516,3.596774194
1.4.18,08:00,139.44,1175,16.95666667,1.78
1.9.11,03:00,75.34333333,794,12.9,1.13
1.12.18,06:00,113.4935484,656,10.48387097,3.036
1.5.18,10:00,114.7322581,1797,17.33548387,1.551612903
1.9.13,11:00,188.0933333,638,15.85666667,3.16
1.2.15,17:00,210.0892857,484,15.18928571,6.346428571
1.3.11,01:00,121.1967742,722,32.70322581,2.364516129
1.5.10,16:00,113.1645161,1842,15.53225806,4.061290323
1.4.18,06:00,149.5466667,723,18.99666667,2.033333333
1.12.13,18:00,222.3032258,402,17.60645161,3.735483871
1.9.17,02:00,53.94666667,516,10.54333333,0.716666667
1.1.18,14:00,126.9612903,1063,10.06451613,3.074193548
1.8.16,13:00,129.4967742,1515,12.38709677,2.158064516
1.1.13,10:00,251.6451613,290,20.57419355,4.770967742
1.2.16,03:00,83.25862069,1387,10.9137931,2.962068966
1.9.15,02:00,78.26333333,450,11.24666667,-0.092857143
1.11.13,10:00,240.7966667,135,14.33666667,4.563333333
1.2.17,13:00,164.5321429,980,20.37857143,5.478571429
1.10.13,23:00,98.27419355,677,11.93870968,2.270967742
1.3.14,07:00,265.6258065,113,25.65806452,5.116129032
1.11.17,01:00,97.99,532,13.25333333,3.489655172
1.5.14,15:00,152.2709677,1816,11.29032258,1.638709677
1.11.11,07:00,254.65,1925,25.10333333,4.26
1.5.15,07:00,158.7548387,1417,10.5483871,3.806451613
1.4.17,21:00,106.7,1520,14.67,2.89
1.9.14,14:00,162.87,1501,20.15333333,6.906666667
1.3.18,00:00,79.57096774,1207,15.87419355,3.380645161
1.5.14,10:00,164.4,1639,11.35806452,1.825806452
1.2.15,18:00,228.2714286,317,16.69642857,6.410714286
1.1.15,18:00,211.4903226,211,15.60645161,4.15483871
1.2.11,22:00,110.3214286,764,24.21428571,2.317857143
1.11.10,23:00,160.2366667,236,27.71,3.873333333
1.2.12,21:00,158.3137931,277,21.55862069,3.148275862
1.5.13,15:00,136.5516129,1888,12.87419355,3.996774194
1.3.11,18:00,171.5516129,564,30.92258065,3.512903226
1.9.12,15:00,145.2133333,1564,11.11666667,3.483333333
1.11.16,20:00,217.33,79,18.76,6.1
1.4.17,17:00,117.4533333,1829,11.60333333,3.313333333
1.6.14,19:00,104.2966667,1673,11.26333333,2.716666667
1.2.12,08:00,275.0655172,57,24.33448276,4.848275862
1.8.14,07:00,149.7193548,584,11.20322581,4.04516129
1.1.10,07:00,214.0064516,3,23.24516129,5.222580645
1.10.11,19:00,157.083871,453,17.20967742,2.709677419
1.12.14,22:00,153.5193548,721,15.51612903,2.780645161
1.12.14,18:00,223.4967742,273,16.01290323,3.532258065
1.5.16,08:00,153.6177419,1448,14.15483871,4.991935484
1.8.10,22:00,92.72580645,509,11.50645161,2.870967742
1.7.10,01:00,52.83225806,1047,11.60967742,2.522580645
1.7.11,23:00,88.77096774,1095,12.6483871,2.232258065
1.2.11,10:00,184.8785714,678,24.42857143,3.525
1.10.11,07:00,245.383871,19,17.36451613,3.803225806
1.7.10,21:00,92.73548387,1023,12.42258065,2.761290323
1.6.18,00:00,48.39666667,1453,11.14333333,2.013333333
1.5.17,13:00,123.1225806,1739,12.42258065,2.35
1.12.10,10:00,238.4935484,1952,24.29032258,4.996774194
1.1.12,13:00,177.9548387,643,14.47741935,3.6
1.12.11,22:00,113.7935484,905,10.08064516,2.516129032
1.1.14,15:00,175.883871,833,10.97741935,1.761290323
1.9.18,06:00,163.7866667,195,10.93666667,1.5
1.10.10,12:00,147.5806452,879,14.87096774,4.15483871
1.9.15,20:00,146.1266667,382,14.29333333,0.721428571
1.2.16,05:00,127.5965517,1065,11.7,3.734482759
1.4.14,15:00,145.13,1714,16.68333333,2.48
1.5.18,08:00,136.7258065,1493,19.20645161,1.641935484
1.9.14,10:00,191.0766667,645,23.23,6.74
1.5.13,18:00,123.5387097,1873,14.09032258,3.283870968
1.10.12,06:00,220.1967742,34,16.91290323,4.525806452
1.3.14,17:00,179.6580645,1007,21.79032258,3.138709677
1.8.12,07:00,169.9483871,333,13.62580645,2.990322581
1.10.10,16:00,160.1258065,451,15.35806452,3.622580645
1.4.12,17:00,143.74,1828,12.07,2.086666667
1.4.14,13:00,150.27,1681,17.24666667,2.67
1.6.15,00:00,63.66333333,1475,11.97333333,4.433333333
1.11.10,19:00,217.03,42,24.97333333,4.323333333
1.7.13,16:00,124.4806452,1891,15.35806452,3.122580645
1.8.12,00:00,83.37096774,779,12.93548387,2.016129032
1.1.11,08:00,193.5483871,204,17.79032258,4.406451613
1.2.14,22:00,98.92142857,1487,9.832142857,2.428571429
1.1.16,18:00,220.1419355,499,15.47741935,4.125806452
1.3.13,15:00,173.8903226,1761,21.40967742,3.593548387
1.9.15,17:00,177.3,1127,11.96,0.932142857
1.1.11,07:00,181.7677419,274,17.29354839,3.925806452
1.8.12,17:00,130.0387097,1624,12.22903226,2.312903226
1.5.12,19:00,111.1548387,1830,17.12258065,2.612903226
1.4.12,08:00,175.0366667,1547,15.35,2.996666667
1.8.12,01:00,70.76774194,865,12.50967742,1.870967742
1.2.15,08:00,256.5607143,115,17.20714286,7.128571429
1.7.16,10:00,140.6677419,843,10.50322581,2.919354839
1.8.10,00:00,65.41612903,730,9.809677419,2.896774194
1.2.18,16:00,133.8035714,1149,10.05,3.414285714
1.6.18,19:00,75.51333333,1728,10.49333333,2.193333333
1.5.14,14:00,155.8774194,1824,10.9516129,1.919354839
1.4.17,18:00,110.42,1792,12.88,3.186666667
1.12.16,21:00,242.4322581,13,27.99354839,6.074193548
1.1.14,07:00,230.4193548,459,11.53225806,2.677419355
1.3.10,02:00,67.01612903,1326,14.41612903,2.487096774
1.4.16,13:00,156.06,1785,11.44666667,6.01
1.8.10,15:00,120.3258065,1312,11.09677419,3.474193548
1.6.11,02:00,54.32,1154,10.65,1.466666667
1.7.17,04:00,71.74516129,409,7.903225806,1.177419355
1.4.17,15:00,118.7466667,1860,10.82333333,3.53
1.11.16,18:00,272.4766667,12,17.72,7.043333333
1.8.16,02:00,51.82258065,883,10.99354839,1.14516129
1.11.10,18:00,223.7933333,15,21.87333333,4.31
1.1.12,22:00,138.5064516,449,16.95806452,2.65483871
1.8.15,15:00,136.7645161,1656,10.63870968,0.341935484
1.12.12,23:00,141.4774194,984,14.13225806,3.419354839
1.11.18,20:00,139.4166667,183,20.35666667,5.883333333
1.2.12,20:00,174.1103448,190,21.27586207,3.165517241
1.1.18,15:00,135.4064516,893,9.796774194,3.170967742
1.7.13,12:00,140.6290323,1803,14.75483871,3.396774194
1.2.13,08:00,245.3214286,431,21.30357143,5.028571429
1.12.11,06:00,128.6225806,1050,8,2.606451613
1.10.14,11:00,174.9741935,816,11.80322581,3.893548387
1.10.17,12:00,131.9193548,1006,10.7,1.337931034
1.8.17,03:00,58.22903226,442,10.35483871,0.551612903
1.11.15,17:00,185.73,588,13.11333333,3.076666667
1.4.10,03:00,90.87666667,1333,17.91666667,3.303333333
1.2.17,10:00,195.6464286,519,21.64642857,5.871428571
1.4.10,13:00,116.4833333,1887,16.92,5.016666667
1.10.18,03:00,60.83548387,648,9.209677419,-1.161290323
1.6.12,05:00,126.0966667,912,12.87,2.186666667
1.12.11,19:00,158.8709677,538,10.49677419,2.822580645
1.9.15,04:00,117.6866667,107,12.23333333,0.064285714
1.9.15,19:00,158.5933333,420,14.18666667,0.957142857
1.7.11,20:00,104.5258065,1434,13.6516129,2.370967742
1.1.13,04:00,100.7193548,1015,17.00322581,3.293548387
1.2.14,17:00,157.7714286,1039,10.13928571,2.85
1.5.12,08:00,171.916129,1439,20.69677419,3.283870968
1.12.10,22:00,160.1741935,1969,24.03870968,3.780645161
1.1.16,12:00,201.1580645,795,13.43225806,3.85483871
1.10.12,22:00,123.3290323,334,15.01290323,3.293548387
1.4.18,12:00,111.3466667,1717,14.20666667,1.116666667
1.10.15,10:00,199.3967742,478,19.57096774,0.391304348
1.2.10,10:00,177.4714286,719,19.56428571,5.210714286
1.6.17,05:00,116.8866667,632,11.67,2.48
1.8.15,08:00,151.1193548,829,11.10645161,1.232258065
1.6.14,23:00,93.03,1021,11.72,2.116666667
1.3.13,10:00,196.6580645,1614,26.46129032,4.374193548
1.4.10,00:00,89.53,1406,17.22,4.076666667
1.7.11,01:00,61.55483871,1145,11.89677419,1.635483871
1.2.15,22:00,166.2642857,498,17.47857143,5.832142857
1.12.11,12:00,165.5774194,924,9.229032258,3.806451613
1.9.10,00:00,90.17333333,394,11.92666667,3.183333333
1.3.11,07:00,263.3193548,147,35.8,4.648387097
1.3.18,15:00,122.0258065,1470,14.23225806,4.177419355
1.5.10,23:00,98,1122,16.79032258,3.141935484
1.4.12,15:00,144.2233333,1865,11.92666667,2.37
1.12.14,13:00,188.6870968,774,12.0516129,3.5
1.5.17,12:00,123.6580645,1711,12.16451613,2.351612903
1.10.15,20:00,166.8258065,301,22,0.144
1.2.17,05:00,91.94285714,1025,15.85714286,5.575
1.9.12,03:00,75.27,676,11.32333333,1.84
1.9.18,21:00,106.4633333,744,10.97666667,0.343333333
1.8.16,12:00,131.5967742,1367,12.3516129,2.04516129
1.3.12,02:00,108.4258065,573,28.14516129,2.329032258
1.8.10,20:00,105.516129,568,12.36451613,2.977419355
1.4.17,03:00,66.89,1442,13.11,2.95
1.3.11,20:00,159.0548387,380,33.61290323,3.251612903
1.9.16,05:00,158.2166667,122,13.38666667,3.563333333
1.3.12,15:00,172.7612903,1316,26.70322581,3.429032258
1.4.17,08:00,148.46,1485,13.75666667,3.99
1.6.18,12:00,96.7,1777,9.736666667,2.789655172
1.1.17,04:00,148.7774194,251,21.06774194,7.151612903
1.12.14,10:00,225.6483871,467,13.27419355,4.274193548
1.3.12,05:00,164.2677419,199,30.69677419,2.961290323
1.10.12,21:00,134.5225806,280,15.99032258,3.274193548
1.9.10,19:00,135.3133333,438,14.58,3.083333333
1.1.10,00:00,118.7580645,184,23.46451613,4
1.9.16,19:00,148.7566667,472,15.57,1.99
1.12.11,11:00,171.9967742,837,9.758064516,3.783870968
1.3.16,03:00,64.37419355,1543,16.90967742,2.487096774
1.8.17,21:00,104.1645161,505,11.10322581,0.038709677
1.7.16,17:00,134.6548387,1355,11.26129032,2.364516129
1.1.12,12:00,185.9451613,611,15.16129032,3.65483871
1.3.13,03:00,85.33225806,1529,24.29677419,2.380645161
1.1.10,01:00,100.4,297,22.57741935,3.612903226
1.6.16,14:00,139.3583333,1667,12.82,6.238333333
1.4.16,06:00,235.1466667,419,14.57333333,7.34
1.7.13,20:00,95.04193548,1584,16.35483871,2.419354839
1.4.17,01:00,62.58,1612,13.14666667,2.786666667
1.6.11,03:00,62.78333333,957,10.64333333,1.59
1.1.15,01:00,98.25483871,1363,12.08064516,3.358064516
1.3.14,22:00,158.716129,323,27.51612903,3.287096774
1.7.10,12:00,122.4580645,1395,12.68064516,3.564516129
1.10.10,21:00,134.5548387,315,17.25806452,3.293548387
1.7.16,21:00,103.4612903,683,12.10322581,2.322580645
1.3.16,12:00,160.2129032,1511,16.30645161,3.65483871
1.3.12,22:00,176.3193548,287,31.19677419,3.387096774
1.11.11,04:00,93.51333333,130,22.36666667,2.34
1.9.10,13:00,135.2266667,1165,14.15,4.14
1.1.13,19:00,209.5903226,254,23.07741935,4.558064516
1.2.16,19:00,197.5965517,710,15.67931034,4.103448276
1.9.13,13:00,177.42,1030,14.13666667,3.07
1.6.13,07:00,165.63,857,14.22666667,2.996666667
1.1.13,02:00,96.6,1075,17.91290323,3.4
1.12.12,02:00,95.24516129,1197,12.65806452,2.635483871
1.8.17,23:00,85.58387097,473,11.37419355,0.109677419
1.4.10,22:00,109.1733333,1385,19.33333333,3.953333333
1.9.13,02:00,77.13666667,253,15.83,1.743333333
1.9.11,10:00,159.5166667,866,14.32333333,2.763333333
1.7.18,14:00,98.2483871,1910,11.44193548,-1.506451613
1.10.15,14:00,184.9354839,1018,16.89677419,-0.06
1.1.13,11:00,235.6806452,414,20.68064516,4.890322581
1.9.17,12:00,131.8233333,987,11.42,1.748275862
1.8.10,09:00,131.3548387,806,10.47741935,3.84516129
1.9.12,12:00,147.9133333,1447,10.28333333,3.25
1.3.18,17:00,127.7064516,1268,14.46129032,3.903225806
1.4.13,11:00,142.23,1906,17.46333333,2.726666667
1.1.13,06:00,185.8741935,393,18.42903226,4.358064516
1.12.12,04:00,89.8516129,1225,10.97419355,2.587096774
1.1.14,05:00,107.2806452,1139,10.0483871,1.470967742
1.8.18,20:00,84.37741935,654,9.34516129,1.548387097
1.11.14,22:00,191.5448276,33,23.46206897,3.372413793
1.11.16,04:00,108.36,553,11.45333333,5.12
1.10.18,22:00,109.1935484,329,13.88709677,-1.174193548
1.1.10,23:00,135.3548387,110,24.39354839,4.022580645
1.8.15,00:00,69.58064516,933,12.3516129,0
1.5.10,18:00,110.4677419,1767,15.03548387,4.074193548
1.1.16,02:00,87.43548387,1336,11.2,2.522580645
1.11.17,08:00,231.42,93,12.41333333,5.275
1.8.13,19:00,113.3,1357,14.01612903,2.241935484
1.2.13,11:00,192.9892857,1120,22.45357143,4.382142857
1.6.13,16:00,132.9333333,1670,13.03333333,1.983333333
1.1.18,08:00,176.1677419,356,10.99354839,3.712903226
1.8.16,18:00,117.3967742,1505,14.07741935,1.877419355
1.1.13,12:00,225.6032258,478,20.60645161,4.783870968
1.7.14,20:00,90.97741935,1361,13.04193548,2.964516129
1.7.18,15:00,96.54516129,1916,10.9483871,-1.651612903
1.7.16,14:00,137.2548387,1381,11.03225806,2.593548387
1.12.11,08:00,192.4903226,427,8.738709677,3.438709677
1.4.12,18:00,140.2766667,1768,11.91333333,1.94
1.11.15,16:00,191.51,595,13.3,3.286666667
1.12.14,02:00,70.68387097,1307,10.94193548,1.929032258
1.6.16,03:00,56.88166667,1060,10.47,5.283333333
1.11.16,15:00,221.9333333,263,12.36,6.14
1.9.15,16:00,164.83,1409,10.84,1.151724138
1.5.15,12:00,129.3451613,1838,10.44193548,3.286666667
1.4.18,18:00,105.3866667,1602,17.18333333,0.953333333
1.10.11,17:00,178.4354839,551,16.08387097,2.796774194
1.9.13,08:00,248.6966667,38,19.18666667,4.246666667
1.2.13,20:00,159.7178571,834,23.64285714,3.460714286
1.9.13,00:00,97.92666667,173,16.81333333,2.056666667
1.4.11,14:00,117.46,1920,21.09666667,2.91
1.1.12,17:00,211.8,125,16.81935484,3.329032258
1.5.16,14:00,131.0612903,1872,13.07580645,4.145901639
1.2.11,08:00,211.0857143,317,26.28571429,3.832142857
1.1.16,07:00,254.1677419,292,12.82903226,4.729032258
1.6.15,18:00,120.2266667,1870,14.25,5.296666667
1.8.13,02:00,57.92903226,756,12.4483871,1.612903226
1.2.12,23:00,145.6482759,457,22.24827586,3.093103448
1.9.18,22:00,98.34,715,10.64666667,0.25
1.9.10,01:00,79.50666667,405,11.71333333,3.19
1.6.18,03:00,42.38333333,1224,9.783333333,2.26
1.10.14,13:00,172.9258065,978,12.27741935,3.690322581
1.6.11,00:00,70.72,1046,11.44333333,1.91
1.10.12,03:00,69.49354839,889,13.02903226,2.496774194
1.11.13,14:00,191.9066667,355,12.80333333,4.166666667
1.3.12,12:00,188.7419355,1118,28.09032258,4.367741935
1.10.18,07:00,188.116129,87,11.70645161,0.574193548
1.11.17,00:00,124.3466667,321,15.19,3.986206897
1.1.17,07:00,314.1225806,1950,22.53870968,10.8483871
1.4.11,22:00,117.5766667,1380,30.24333333,2.903333333
1.3.14,21:00,162.7032258,325,28.66451613,3.222580645
1.3.13,22:00,135.1741935,1396,25.65806452,3.035483871
1.4.14,02:00,70.28,992,21.33,1.126666667
1.10.18,16:00,129.6129032,629,11.44516129,-1.067741935
1.2.14,04:00,48.075,1736,6.071428571,2.239285714
1.6.13,23:00,82.64,1227,13.13333333,1.43
1.7.12,07:00,173.6,455,13.81935484,2.961290323
1.4.14,08:00,204.3433333,907,22.87,3.386666667
1.12.12,21:00,157.2548387,753,15.84516129,3.84516129
1.3.15,14:00,150.316129,1525,18.09354839,2.741935484
1.12.18,10:00,164.183871,557,11.70967742,3.312
1.2.15,03:00,73.70714286,1189,14.95357143,4.685714286
1.7.12,08:00,170.1129032,708,13.37419355,2.980645161
1.2.17,22:00,116.0714286,1089,18.56071429,4.328571429
1.12.14,14:00,190.8580645,635,12.27419355,3.367741935
1.11.12,21:00,183.34,124,22.28,3.383333333
1.6.18,22:00,69.60666667,1415,10.76,2.006666667
1.9.11,09:00,181.62,531,15.41666667,2.763333333
1.4.18,04:00,72.69333333,1216,18.46333333,2.35
1.9.16,06:00,214.15,56,13.52333333,3.446666667
1.11.16,08:00,287.2366667,6,14.67666667,6.95862069
1.6.13,13:00,141.5366667,1551,14.34666667,2.326666667
1.1.17,19:00,279.6129032,9,27.21935484,8.712903226
1.2.12,18:00,219.9241379,90,21.23103448,3.406896552
1.6.16,07:00,174.9866667,701,12.77833333,7.003333333
1.8.18,05:00,109.2806452,30,8.303225806,2.487096774
1.4.17,16:00,117.1966667,1841,10.82,3.326666667
1.4.16,10:00,160.3433333,1654,11.37333333,6.233333333
1.10.11,06:00,231.3774194,43,16.81612903,3.490322581
1.11.11,18:00,222.3066667,1927,27.60333333,3.246666667
1.10.13,12:00,157.9516129,820,11.53548387,3.574193548
1.6.12,19:00,95.84333333,1724,11.71333333,1.776666667
1.9.12,22:00,123.7433333,576,13.89666667,2.56
1.11.10,12:00,196.8666667,310,18.35,4.98
1.12.16,08:00,331.0741935,1946,22.37096774,6.916129032
1.10.14,23:00,110.6290323,577,12.33548387,2.980645161
1.2.15,05:00,108.975,739,15.04642857,5.282142857
1.7.16,16:00,136.7225806,1394,11.50645161,2.422580645
1.10.14,06:00,222.0387097,72,14.03225806,4.409677419
1.5.12,07:00,171.4483871,1270,21.18064516,3.1
1.7.11,16:00,125.6870968,1814,12.8516129,2.493548387
1.2.12,00:00,132.162069,772,20.7862069,2.9
1.11.12,09:00,262.6433333,138,16.33333333,4.21
1.3.18,03:00,55.19032258,1546,13.39677419,3.25483871
1.1.18,16:00,144.7387097,688,10.21612903,3.183870968
1.5.16,03:00,60.98387097,1556,12.75806452,3.193548387
1.2.16,08:00,269.8413793,412,15.55862069,5.493103448
1.5.12,18:00,122.6645161,1890,17.03870968,2.751612903
1.5.10,03:00,78.86774194,1070,17.28064516,2.880645161
1.5.10,06:00,168.5580645,797,19.1516129,4.3
1.2.12,03:00,90.59655172,1137,19.73448276,2.396551724
1.4.15,22:00,107.17,1234,16.95666667,0.313333333
1.3.17,23:00,102.2516129,1438,12.45806452,1.770967742
1.3.11,22:00,150.2806452,404,35.26774194,3.038709677
1.10.10,01:00,75.91290323,598,14.28709677,2.458064516
1.3.11,04:00,106.6387097,811,30.61612903,2.290322581
1.4.15,05:00,170.4766667,544,17.92666667,1.296666667
1.8.10,16:00,117.5677419,1317,11.24516129,3.367741935
1.8.15,23:00,87.41935484,901,13.38064516,0.14516129
1.10.10,13:00,144.783871,923,14.67419355,4.170967742
1.9.13,06:00,243.2,1922,19.01,3.723333333
1.12.14,04:00,71.01935484,1354,9.948387097,1.893548387
1.11.15,01:00,80.31333333,1298,11.28666667,2.486666667
1.12.18,21:00,123.7064516,556,13.6483871,1.3
1.9.12,05:00,165.5266667,121,13.03333333,2.64
1.10.13,22:00,115.3935484,561,13.0516129,2.406451613
1.4.12,14:00,146.0133333,1866,12.24333333,2.426666667
1.7.11,07:00,148.6548387,698,13.53225806,3.293548387
1.12.12,22:00,150.4774194,895,15.12258065,3.570967742
1.9.15,11:00,159.9266667,1130,10.92,1.560714286
1.2.14,08:00,186.9571429,940,8.375,3.375
1.6.13,08:00,164.5066667,1017,14.51,3.016666667
1.7.17,00:00,54.40322581,819,8.24516129,0.303225806
1.4.17,22:00,101.7966667,1518,13.64666667,2.956666667
1.6.17,06:00,141.1633333,718,11.92333333,2.55862069
1.1.14,18:00,193.9129032,547,13.7,1.490322581
1.7.12,02:00,57.22258065,967,11.61290323,1.174193548
1.10.16,08:00,224.9129032,61,17.35806452,6.241935484
1.10.14,02:00,65.10322581,879,10.17419355,2.648387097
1.2.17,17:00,178.9035714,634,18.59285714,5.310714286
1.11.12,13:00,206.8066667,562,13.92,3.483333333
1.11.16,19:00,250.3366667,11,18.78,6.493333333
1.10.11,15:00,155.8096774,1214,13.07419355,2.916129032
1.5.12,16:00,136.0290323,1905,16.84193548,2.509677419
1.1.17,02:00,149.3645161,268,22.66129032,7.3
1.12.10,04:00,95.18064516,160,18.41935484,2.370967742
1.10.10,02:00,70.06129032,796,13.8516129,2.419354839
1.6.11,21:00,104.8466667,979,12.10333333,1.903333333
1.10.11,00:00,106.1612903,774,14.97741935,2.583870968
1.6.17,18:00,106.6,1710,12.74,1.61
1.3.16,20:00,147.4064516,1064,20.01935484,3.364516129
1.6.14,08:00,183.88,1014,11.94,3.766666667
1.11.13,15:00,205.2766667,163,12.96,4.356666667
1.4.17,04:00,96.82,1103,13.75333333,3.596666667
1.11.14,05:00,146.4137931,105,17.47586207,3.006896552
1.1.18,04:00,56.77741935,1486,8.577419355,2.738709677
1.10.16,02:00,79.53870968,217,14.24516129,3.703225806
1.11.10,21:00,185.9466667,116,29.30666667,4.403333333
1.6.16,16:00,135.6266667,1699,13.29166667,6.031666667
1.8.16,16:00,128.6548387,1675,12.39032258,1.84516129
1.4.17,06:00,180.6966667,760,14.97,4.29
1.3.13,04:00,93.56451613,1418,24.93225806,2.648387097
1.6.17,15:00,122.2666667,1823,11.48666667,2.216666667
1.4.10,16:00,116.91,1899,16.25666667,5.126666667
1.11.15,02:00,68.32333333,1353,10.78666667,2.026666667
1.12.15,21:00,102.983871,1348,13.26129032,1.590322581
1.1.17,22:00,245.2193548,63,28.56451613,8.503225806
1.9.18,07:00,161.44,272,11.79,0.943333333
1.12.16,12:00,266.2129032,119,22.79032258,4.973333333
1.6.17,19:00,91.16,1683,12.79666667,1.59
1.3.12,04:00,118.6516129,401,29.28064516,2.406451613
1.4.17,13:00,118.1566667,1861,10.99333333,3.651724138
1.2.16,16:00,166.1586207,1199,11.31034483,3.84137931
1.8.10,17:00,118.6451613,1184,11.86451613,3.251612903
1.11.16,01:00,123.8366667,458,13.87666667,5.265517241
1.12.16,03:00,145.5129032,101,20.37419355,4.048387097
1.1.18,23:00,90.47096774,1170,10.4,2.429032258
1.8.12,04:00,103.8935484,202,13.81935484,1.85483871
1.7.11,04:00,87.90322581,730,11.91290323,2.119354839
1.10.14,16:00,190.2548387,586,13.23225806,3.396774194
1.12.17,07:00,169.1096774,477,8.783870968,5.94516129
1.6.15,19:00,104.3933333,1818,14.81333333,5.203333333
1.8.13,00:00,78.06129032,690,13.03548387,1.822580645
1.7.15,12:00,147.5548387,1600,10.73870968,6.138709677
1.5.13,08:00,166.6709677,1599,15.04193548,4.738709677
1.5.10,01:00,79.20967742,1198,16.42903226,3.232258065
1.3.14,06:00,215.8806452,154,24.74193548,4.422580645
1.4.18,21:00,94.26666667,1360,19.02333333,0.836666667
1.4.15,01:00,64.94,1531,14.37,0.3
1.1.15,19:00,192.5,335,16.31935484,4.04516129
1.8.16,15:00,128.0354839,1669,12.23870968,1.970967742
1.5.12,05:00,136.016129,1222,21.01290323,2.161290323
1.6.16,22:00,93.56333333,1110,13.56333333,5.625
1.9.17,05:00,143.07,25,12.75333333,3.313333333
1.10.17,18:00,166.283871,311,13.67741935,1.706451613
1.4.11,18:00,123.2866667,1883,22.67,2.73
1.7.12,17:00,144.4322581,1592,12.40645161,3.151612903
1.2.12,22:00,155.2655172,298,22.2862069,3.079310345
1.11.15,04:00,71.34333333,1255,10.23333333,1.993333333
1.10.13,09:00,200.9806452,399,13.8,4.090322581
1.3.14,03:00,90.50645161,671,22.44193548,2.180645161
1.1.12,08:00,260.1225806,187,16.55483871,4.074193548
1.4.16,02:00,68.46666667,1459,11.24333333,5.183333333
1.6.13,17:00,127.7666667,1666,12.78666667,1.916666667
1.8.14,09:00,129.3290323,1125,8.964516129,3.890322581
1.8.11,00:00,75.49677419,615,10.93548387,2.512903226
1.4.14,19:00,124.5133333,1205,18.14666667,1.67
1.3.15,06:00,168.8548387,571,19.09032258,3.822580645
1.10.11,01:00,91.0483871,867,14.03225806,1.712903226
1.3.16,14:00,160.0354839,1532,16.49677419,3.867741935
1.12.12,08:00,225.0516129,541,13.40322581,4.783870968
1.3.16,18:00,175.9064516,1026,18.87419355,3.593548387
1.1.17,21:00,250.1064516,45,28.56129032,8.935483871
1.9.10,09:00,161.7066667,507,15.66,4.566666667
1.7.14,18:00,112.5451613,1660,13.09032258,3.312903226
1.9.15,18:00,175.08,679,13.16,1.057142857
1.1.18,09:00,170.7935484,445,11.21290323,3.912903226
1.8.15,20:00,111.5,1072,14.50322581,0.632258065
1.5.14,09:00,176.4387097,1550,12.02258065,2.1
1.4.14,00:00,88.29,961,21.91333333,1.43
1.12.16,16:00,292.5322581,1953,24.81290323,6.309677419
1.9.11,19:00,148.1033333,650,16.05,1.94
1.11.14,19:00,252.4482759,1937,24.4,3.827586207
1.8.18,09:00,109.3935484,496,7.438709677,1.977419355
1.6.15,12:00,141.6533333,1746,12.56,5.613333333
1.12.14,01:00,92.53548387,1217,11.6516129,2.287096774
1.6.10,12:00,123.5566667,1772,16.45333333,5.036666667
1.3.12,10:00,216.9645161,693,31.98064516,5.058064516
1.3.17,21:00,129.9322581,1142,14.66129032,2.258064516
